scenario	accession	genus	domain	neighbour	dist	class	same_genus
no_self_strain	GCA_000336795.1	Haloferax	Archaea	GCA_030535215.1	0.006818	same_species	1
novel_species	GCA_000336795.1	Haloferax	Archaea	GCA_000337795.1	0.053568	congeneric	1
as_reported	GCA_000336815.1	Haloferax	Archaea	GCA_000336775.1	0.029170	congeneric	1
no_self_strain	GCA_000336815.1	Haloferax	Archaea	GCA_000336775.1	0.029170	congeneric	1
novel_species	GCA_000336815.1	Haloferax	Archaea	GCA_000336775.1	0.029170	congeneric	1
as_reported	GCA_000336875.1	Halorubrum	Archaea	GCA_000337395.1	0.084707	congeneric	1
no_self_strain	GCA_000336875.1	Halorubrum	Archaea	GCA_000337395.1	0.084707	congeneric	1
novel_species	GCA_000336875.1	Halorubrum	Archaea	GCA_000337395.1	0.084707	congeneric	1
as_reported	GCA_000336895.1	Haloarcula	Archaea	GCA_055384635.1	0.001196	same_species	1
no_self_strain	GCA_000336895.1	Haloarcula	Archaea	GCA_055384635.1	0.001196	same_species	1
novel_species	GCA_000336895.1	Haloarcula	Archaea	GCA_014647415.1	0.043375	congeneric	1
as_reported	GCA_000336995.1	Halorubrum	Archaea	GCA_000337375.1	0.122255	congeneric	1
no_self_strain	GCA_000336995.1	Halorubrum	Archaea	GCA_000337375.1	0.122255	congeneric	1
novel_species	GCA_000336995.1	Halorubrum	Archaea	GCA_000337375.1	0.122255	congeneric	1
as_reported	GCA_000337015.1	Halorubrum	Archaea	GCA_000337435.1	0.020187	same_species	1
no_self_strain	GCA_000337015.1	Halorubrum	Archaea	GCA_000337435.1	0.020187	same_species	1
novel_species	GCA_000337015.1	Halorubrum	Archaea	GCA_018228765.1	0.061455	congeneric	1
as_reported	GCA_000337035.1	Halorubrum	Archaea	GCA_041379815.1	0.072618	congeneric	1
no_self_strain	GCA_000337035.1	Halorubrum	Archaea	GCA_041379815.1	0.072618	congeneric	1
novel_species	GCA_000337035.1	Halorubrum	Archaea	GCA_041379815.1	0.072618	congeneric	1
as_reported	GCA_000337055.1	Halorubrum	Archaea	GCA_000337335.1	0.000105	same_species	1
no_self_strain	GCA_000337055.1	Halorubrum	Archaea	GCA_000337335.1	0.000105	same_species	1
novel_species	GCA_000337055.1	Halorubrum	Archaea	GCA_018228765.1	0.059113	congeneric	1
as_reported	GCA_000337095.1	Halogeometricum	Archaea	GCA_031624495.1	0.081135	congeneric	1
no_self_strain	GCA_000337095.1	Halogeometricum	Archaea	GCA_031624495.1	0.081135	congeneric	1
novel_species	GCA_000337095.1	Halogeometricum	Archaea	GCA_031624495.1	0.081135	congeneric	1
as_reported	GCA_000337135.1	Natrialba	Archaea	GCA_000337555.1	0.174771	congeneric	1
no_self_strain	GCA_000337135.1	Natrialba	Archaea	GCA_000337555.1	0.174771	congeneric	1
novel_species	GCA_000337135.1	Natrialba	Archaea	GCA_000337555.1	0.174771	congeneric	1
as_reported	GCA_000337155.1	Natrinema	Archaea	GCA_000731985.1	0.000148	same_species	1
no_self_strain	GCA_000337155.1	Natrinema	Archaea	GCA_000731985.1	0.000148	same_species	1
novel_species	GCA_000337155.1	Natrinema	Archaea	GCA_000337615.1	0.059258	congeneric	1
as_reported	GCA_000337175.1	Natrinema	Archaea	GCA_000337155.1	0.063061	congeneric	1
no_self_strain	GCA_000337175.1	Natrinema	Archaea	GCA_000337155.1	0.063061	congeneric	1
novel_species	GCA_000337175.1	Natrinema	Archaea	GCA_000337155.1	0.063061	congeneric	1
as_reported	GCA_000337215.1	Natronolimnohabitans	Archaea	GCA_013342145.1	0.148319	inter_genus	0
no_self_strain	GCA_000337215.1	Natronolimnohabitans	Archaea	GCA_013342145.1	0.148319	inter_genus	0
novel_species	GCA_000337215.1	Natronolimnohabitans	Archaea	GCA_013342145.1	0.148319	inter_genus	0
as_reported	GCA_000337235.1	Natronorubrum	Archaea	GCA_000383975.1	0.000057	same_strain	1
no_self_strain	GCA_000337235.1	Natronorubrum	Archaea	GCA_000337215.1	0.166150	inter_genus	0
novel_species	GCA_000337235.1	Natronorubrum	Archaea	GCA_000337215.1	0.166150	inter_genus	0
as_reported	GCA_000337255.1	Halalkalicoccus	Archaea	GCA_000485535.1	0.000134	same_strain	1
as_reported	GCA_000337315.1	Haloferax	Archaea	GCA_000025685.1	0.000525	same_strain	1
no_self_strain	GCA_000337315.1	Haloferax	Archaea	GCA_030535215.1	0.018392	same_species	1
novel_species	GCA_000337315.1	Haloferax	Archaea	GCA_000337795.1	0.056757	congeneric	1
as_reported	GCA_000337335.1	Halorubrum	Archaea	GCA_000337055.1	0.000105	same_species	1
no_self_strain	GCA_000337335.1	Halorubrum	Archaea	GCA_000337055.1	0.000105	same_species	1
novel_species	GCA_000337335.1	Halorubrum	Archaea	GCA_018228765.1	0.059161	congeneric	1
as_reported	GCA_000337355.1	Halorubrum	Archaea	GCA_000337375.1	0.081833	congeneric	1
no_self_strain	GCA_000337355.1	Halorubrum	Archaea	GCA_000337375.1	0.081833	congeneric	1
novel_species	GCA_000337355.1	Halorubrum	Archaea	GCA_000337375.1	0.081833	congeneric	1
as_reported	GCA_000337375.1	Halorubrum	Archaea	GCA_000337355.1	0.081833	congeneric	1
no_self_strain	GCA_000337375.1	Halorubrum	Archaea	GCA_000337355.1	0.081833	congeneric	1
novel_species	GCA_000337375.1	Halorubrum	Archaea	GCA_000337355.1	0.081833	congeneric	1
as_reported	GCA_000337395.1	Halorubrum	Archaea	GCA_000337335.1	0.016822	same_species	1
no_self_strain	GCA_000337395.1	Halorubrum	Archaea	GCA_000337335.1	0.016822	same_species	1
novel_species	GCA_000337395.1	Halorubrum	Archaea	GCA_018228765.1	0.058067	congeneric	1
as_reported	GCA_000337415.1	Halorubrum	Archaea	GCA_023702125.1	0.043618	congeneric	1
no_self_strain	GCA_000337415.1	Halorubrum	Archaea	GCA_023702125.1	0.043618	congeneric	1
novel_species	GCA_000337415.1	Halorubrum	Archaea	GCA_023702125.1	0.043618	congeneric	1
as_reported	GCA_000337435.1	Halorubrum	Archaea	GCA_000337335.1	0.016737	same_species	1
no_self_strain	GCA_000337435.1	Halorubrum	Archaea	GCA_000337335.1	0.016737	same_species	1
novel_species	GCA_000337435.1	Halorubrum	Archaea	GCA_018228765.1	0.060565	congeneric	1
as_reported	GCA_000337455.1	Halosimplex	Archaea	GCA_013415905.1	0.093138	congeneric	1
no_self_strain	GCA_000337455.1	Halosimplex	Archaea	GCA_013415905.1	0.093138	congeneric	1
novel_species	GCA_000337455.1	Halosimplex	Archaea	GCA_013415905.1	0.093138	congeneric	1
as_reported	GCA_000337515.1	Halovivax	Archaea	GCA_023093535.1	0.175878	congeneric	1
no_self_strain	GCA_000337515.1	Halovivax	Archaea	GCA_023093535.1	0.175878	congeneric	1
novel_species	GCA_000337515.1	Halovivax	Archaea	GCA_023093535.1	0.175878	congeneric	1
as_reported	GCA_000337535.1	Natrialba	Archaea	GCA_052510705.1	0.000088	same_species	1
no_self_strain	GCA_000337535.1	Natrialba	Archaea	GCA_052510705.1	0.000088	same_species	1
novel_species	GCA_000337535.1	Natrialba	Archaea	GCA_000337595.1	0.042466	congeneric	1
as_reported	GCA_000337555.1	Natrialba	Archaea	GCA_052510705.1	0.054997	congeneric	1
no_self_strain	GCA_000337555.1	Natrialba	Archaea	GCA_052510705.1	0.054997	congeneric	1
novel_species	GCA_000337555.1	Natrialba	Archaea	GCA_052510705.1	0.054997	congeneric	1
as_reported	GCA_000337595.1	Natrialba	Archaea	GCA_000337535.1	0.042466	congeneric	1
no_self_strain	GCA_000337595.1	Natrialba	Archaea	GCA_000337535.1	0.042466	congeneric	1
novel_species	GCA_000337595.1	Natrialba	Archaea	GCA_000337535.1	0.042466	congeneric	1
as_reported	GCA_000337615.1	Natrinema	Archaea	GCA_000731985.1	0.059233	congeneric	1
no_self_strain	GCA_000337615.1	Natrinema	Archaea	GCA_000731985.1	0.059233	congeneric	1
novel_species	GCA_000337615.1	Natrinema	Archaea	GCA_000731985.1	0.059233	congeneric	1
as_reported	GCA_000337635.1	Natrinema	Archaea	GCA_000230735.3	0.000124	same_strain	1
no_self_strain	GCA_000337635.1	Natrinema	Archaea	GCA_000710605.1	0.042984	congeneric	1
novel_species	GCA_000337635.1	Natrinema	Archaea	GCA_000710605.1	0.042984	congeneric	1
as_reported	GCA_000337655.1	Natronobacterium	Archaea	GCA_000230715.3	0.000274	same_strain	1
no_self_strain	GCA_000337655.1	Natronobacterium	Archaea	GCA_900114025.1	0.000291	same_species	1
novel_species	GCA_000337655.1	Natronobacterium	Archaea	GCA_000336655.1	0.165848	congeneric	1
as_reported	GCA_000337675.1	Natronococcus	Archaea	GCA_000328685.1	0.113634	congeneric	1
no_self_strain	GCA_000337675.1	Natronococcus	Archaea	GCA_000328685.1	0.113634	congeneric	1
novel_species	GCA_000337675.1	Natronococcus	Archaea	GCA_000328685.1	0.113634	congeneric	1
as_reported	GCA_000337695.1	Natronococcus	Archaea	GCA_000328685.1	0.114974	congeneric	1
no_self_strain	GCA_000337695.1	Natronococcus	Archaea	GCA_000328685.1	0.114974	congeneric	1
novel_species	GCA_000337695.1	Natronococcus	Archaea	GCA_000328685.1	0.114974	congeneric	1
as_reported	GCA_000337755.1	Haloarcula	Archaea	GCA_000223905.1	0.081309	congeneric	1
no_self_strain	GCA_000337755.1	Haloarcula	Archaea	GCA_000223905.1	0.081309	congeneric	1
novel_species	GCA_000337755.1	Haloarcula	Archaea	GCA_000223905.1	0.081309	congeneric	1
as_reported	GCA_000337775.1	Haloarcula	Archaea	GCA_900106715.1	0.000264	same_species	1
no_self_strain	GCA_000337775.1	Haloarcula	Archaea	GCA_900106715.1	0.000264	same_species	1
novel_species	GCA_000337775.1	Haloarcula	Archaea	GCA_001280425.1	0.091822	congeneric	1
as_reported	GCA_000337795.1	Haloferax	Archaea	GCA_000337835.1	0.029170	congeneric	1
no_self_strain	GCA_000337795.1	Haloferax	Archaea	GCA_000337835.1	0.029170	congeneric	1
novel_species	GCA_000337795.1	Haloferax	Archaea	GCA_000337835.1	0.029170	congeneric	1
as_reported	GCA_000337815.1	Haloferax	Archaea	GCA_000336795.1	0.144203	congeneric	1
no_self_strain	GCA_000337815.1	Haloferax	Archaea	GCA_000336795.1	0.144203	congeneric	1
novel_species	GCA_000337815.1	Haloferax	Archaea	GCA_000336795.1	0.144203	congeneric	1
as_reported	GCA_000337835.1	Haloferax	Archaea	GCA_000337795.1	0.029170	congeneric	1
no_self_strain	GCA_000337835.1	Haloferax	Archaea	GCA_000337795.1	0.029170	congeneric	1
novel_species	GCA_000337835.1	Haloferax	Archaea	GCA_000337795.1	0.029170	congeneric	1
as_reported	GCA_000337855.1	Halogeometricum	Archaea	GCA_000172995.2	0.000057	same_strain	1
no_self_strain	GCA_000337855.1	Halogeometricum	Archaea	GCA_900112175.1	0.155645	congeneric	1
novel_species	GCA_000337855.1	Halogeometricum	Archaea	GCA_900112175.1	0.155645	congeneric	1
as_reported	GCA_000337915.1	Halorubrum	Archaea	GCA_004114995.1	0.087446	congeneric	1
no_self_strain	GCA_000337915.1	Halorubrum	Archaea	GCA_004114995.1	0.087446	congeneric	1
novel_species	GCA_000337915.1	Halorubrum	Archaea	GCA_004114995.1	0.087446	congeneric	1
as_reported	GCA_000371805.1	Methanocaldococcus	Archaea	GCA_000214415.1	0.194429	inter_genus	0
no_self_strain	GCA_000371805.1	Methanocaldococcus	Archaea	GCA_000214415.1	0.194429	inter_genus	0
novel_species	GCA_000371805.1	Methanocaldococcus	Archaea	GCA_000214415.1	0.194429	inter_genus	0
as_reported	GCA_000376445.1	Haladaptatus	Archaea	GCA_900142335.1	0.000036	same_strain	1
no_self_strain	GCA_000376445.1	Haladaptatus	Archaea	GCA_900156425.1	0.174771	congeneric	1
novel_species	GCA_000376445.1	Haladaptatus	Archaea	GCA_900156425.1	0.174771	congeneric	1
as_reported	GCA_000376965.1	Methanothermococcus	Archaea	GCA_049075655.1	0.192791	congeneric	1
no_self_strain	GCA_000376965.1	Methanothermococcus	Archaea	GCA_049075655.1	0.192791	congeneric	1
novel_species	GCA_000376965.1	Methanothermococcus	Archaea	GCA_049075655.1	0.192791	congeneric	1
as_reported	GCA_000379085.1	Halomicrobium	Archaea	GCA_000023965.1	0.028279	congeneric	1
no_self_strain	GCA_000379085.1	Halomicrobium	Archaea	GCA_000023965.1	0.028279	congeneric	1
novel_species	GCA_000379085.1	Halomicrobium	Archaea	GCA_000023965.1	0.028279	congeneric	1
as_reported	GCA_000383975.1	Natronorubrum	Archaea	GCA_000337235.1	0.000057	same_strain	1
no_self_strain	GCA_000383975.1	Natronorubrum	Archaea	GCA_000337215.1	0.166453	inter_genus	0
novel_species	GCA_000383975.1	Natronorubrum	Archaea	GCA_000337215.1	0.166453	inter_genus	0
as_reported	GCA_000385565.1	Archaeoglobus	Archaea	GCA_016757965.1	0.291447	congeneric	1
no_self_strain	GCA_000385565.1	Archaeoglobus	Archaea	GCA_016757965.1	0.291447	congeneric	1
novel_species	GCA_000385565.1	Archaeoglobus	Archaea	GCA_016757965.1	0.291447	congeneric	1
as_reported	GCA_000421805.1	Halorubrum	Archaea	GCA_002114285.1	0.000493	same_strain	1
no_self_strain	GCA_000421805.1	Halorubrum	Archaea	GCA_900188075.1	0.013709	same_species	1
novel_species	GCA_000421805.1	Halorubrum	Archaea	GCA_000337335.1	0.088627	congeneric	1
as_reported	GCA_000427685.1	Haloplanus	Archaea	GCA_003342675.1	0.109246	congeneric	1
no_self_strain	GCA_000427685.1	Haloplanus	Archaea	GCA_003342675.1	0.109246	congeneric	1
novel_species	GCA_000427685.1	Haloplanus	Archaea	GCA_003342675.1	0.109246	congeneric	1
as_reported	GCA_000446015.1	Thermofilum	Archaea	GCA_000015225.1	0.287309	congeneric	1
no_self_strain	GCA_000446015.1	Thermofilum	Archaea	GCA_000015225.1	0.287309	congeneric	1
novel_species	GCA_000446015.1	Thermofilum	Archaea	GCA_000015225.1	0.287309	congeneric	1
as_reported	GCA_000455345.1	Halopiger	Archaea	GCA_013342145.1	0.156619	inter_genus	0
no_self_strain	GCA_000455345.1	Halopiger	Archaea	GCA_013342145.1	0.156619	inter_genus	0
novel_species	GCA_000455345.1	Halopiger	Archaea	GCA_013342145.1	0.156619	inter_genus	0
as_reported	GCA_000470655.1	Halorhabdus	Archaea	GCA_000215915.3	0.002307	same_strain	1
no_self_strain	GCA_000470655.1	Halorhabdus	Archaea	GCA_000023945.1	0.122140	congeneric	1
novel_species	GCA_000470655.1	Halorhabdus	Archaea	GCA_000023945.1	0.122140	congeneric	1
as_reported	GCA_000485535.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.000002	same_strain	1
as_reported	GCA_000495475.1	Candidatus Halobonum	Archaea	GCA_030127125.1	0.168318	inter_genus	0
no_self_strain	GCA_000495475.1	Candidatus Halobonum	Archaea	GCA_030127125.1	0.168318	inter_genus	0
novel_species	GCA_000495475.1	Candidatus Halobonum	Archaea	GCA_030127125.1	0.168318	inter_genus	0
as_reported	GCA_000504205.1	Methanolobus	Archaea	GCA_000765475.1	0.279978	inter_genus	0
no_self_strain	GCA_000504205.1	Methanolobus	Archaea	GCA_000765475.1	0.279978	inter_genus	0
novel_species	GCA_000504205.1	Methanolobus	Archaea	GCA_000765475.1	0.279978	inter_genus	0
as_reported	GCA_000513855.1	Desulfurococcus	Archaea	GCA_000020905.1	0.009601	same_species	1
no_self_strain	GCA_000513855.1	Desulfurococcus	Archaea	GCA_000020905.1	0.009601	same_species	1
novel_species	GCA_000513855.1	Desulfurococcus	Archaea	GCA_000264495.1	0.240698	inter_genus	0
as_reported	GCA_000517445.1	Thermococcus	Archaea	GCA_000151105.2	0.133125	congeneric	1
no_self_strain	GCA_000517445.1	Thermococcus	Archaea	GCA_000151105.2	0.133125	congeneric	1
novel_species	GCA_000517445.1	Thermococcus	Archaea	GCA_000151105.2	0.133125	congeneric	1
as_reported	GCA_000585495.1	Thermococcus	Archaea	GCA_900198835.1	0.063061	congeneric	1
no_self_strain	GCA_000585495.1	Thermococcus	Archaea	GCA_900198835.1	0.063061	congeneric	1
novel_species	GCA_000585495.1	Thermococcus	Archaea	GCA_900198835.1	0.063061	congeneric	1
as_reported	GCA_000591035.1	Aeropyrum	Archaea	GCA_000011125.1	0.145150	congeneric	1
no_self_strain	GCA_000591035.1	Aeropyrum	Archaea	GCA_000011125.1	0.145150	congeneric	1
novel_species	GCA_000591035.1	Aeropyrum	Archaea	GCA_000011125.1	0.145150	congeneric	1
as_reported	GCA_000591055.1	Natronomonas	Archaea	GCA_013839515.1	0.146509	congeneric	1
no_self_strain	GCA_000591055.1	Natronomonas	Archaea	GCA_013839515.1	0.146509	congeneric	1
novel_species	GCA_000591055.1	Natronomonas	Archaea	GCA_013839515.1	0.146509	congeneric	1
as_reported	GCA_000621965.1	Methanobrevibacter	Archaea	GCA_000320505.2	0.172288	congeneric	1
no_self_strain	GCA_000621965.1	Methanobrevibacter	Archaea	GCA_000320505.2	0.172288	congeneric	1
novel_species	GCA_000621965.1	Methanobrevibacter	Archaea	GCA_000320505.2	0.172288	congeneric	1
as_reported	GCA_000710605.1	Natrinema	Archaea	GCA_000230735.3	0.042925	congeneric	1
no_self_strain	GCA_000710605.1	Natrinema	Archaea	GCA_000230735.3	0.042925	congeneric	1
novel_species	GCA_000710605.1	Natrinema	Archaea	GCA_000230735.3	0.042925	congeneric	1
as_reported	GCA_000710615.1	Haladaptatus	Archaea	GCA_900156425.1	0.079901	congeneric	1
no_self_strain	GCA_000710615.1	Haladaptatus	Archaea	GCA_900156425.1	0.079901	congeneric	1
novel_species	GCA_000710615.1	Haladaptatus	Archaea	GCA_900156425.1	0.079901	congeneric	1
as_reported	GCA_000725425.1	Palaeococcus	Archaea	GCA_023746595.1	0.210114	inter_genus	0
no_self_strain	GCA_000725425.1	Palaeococcus	Archaea	GCA_023746595.1	0.210114	inter_genus	0
novel_species	GCA_000725425.1	Palaeococcus	Archaea	GCA_023746595.1	0.210114	inter_genus	0
as_reported	GCA_000731985.1	Natrinema	Archaea	GCA_000337155.1	0.000148	same_species	1
no_self_strain	GCA_000731985.1	Natrinema	Archaea	GCA_000337155.1	0.000148	same_species	1
novel_species	GCA_000731985.1	Natrinema	Archaea	GCA_000337615.1	0.059233	congeneric	1
as_reported	GCA_000739065.1	Methanocaldococcus	Archaea	GCA_000091665.1	0.114108	congeneric	1
no_self_strain	GCA_000739065.1	Methanocaldococcus	Archaea	GCA_000091665.1	0.114108	congeneric	1
novel_species	GCA_000739065.1	Methanocaldococcus	Archaea	GCA_000091665.1	0.114108	congeneric	1
as_reported	GCA_000739575.1	Halobellus	Archaea	GCA_037031285.1	0.106845	congeneric	1
no_self_strain	GCA_000739575.1	Halobellus	Archaea	GCA_037031285.1	0.106845	congeneric	1
novel_species	GCA_000739575.1	Halobellus	Archaea	GCA_037031285.1	0.106845	congeneric	1
as_reported	GCA_000765475.1	Methanococcoides	Archaea	GCA_900773915.1	0.000072	same_species	1
no_self_strain	GCA_000765475.1	Methanococcoides	Archaea	GCA_900773915.1	0.000072	same_species	1
novel_species	GCA_000765475.1	Methanococcoides	Archaea	GCA_021184045.1	0.044233	congeneric	1
as_reported	GCA_000784355.1	Methanolacinia	Archaea	GCA_000147875.1	0.062606	congeneric	1
no_self_strain	GCA_000784355.1	Methanolacinia	Archaea	GCA_000147875.1	0.062606	congeneric	1
novel_species	GCA_000784355.1	Methanolacinia	Archaea	GCA_000147875.1	0.062606	congeneric	1
as_reported	GCA_000789255.1	Geoglobus	Archaea	GCA_001006045.1	0.226680	congeneric	1
no_self_strain	GCA_000789255.1	Geoglobus	Archaea	GCA_001006045.1	0.226680	congeneric	1
novel_species	GCA_000789255.1	Geoglobus	Archaea	GCA_001006045.1	0.226680	congeneric	1
as_reported	GCA_000816105.1	Thermococcus	Archaea	GCA_000022365.1	0.126340	congeneric	1
no_self_strain	GCA_000816105.1	Thermococcus	Archaea	GCA_000022365.1	0.126340	congeneric	1
novel_species	GCA_000816105.1	Thermococcus	Archaea	GCA_000022365.1	0.126340	congeneric	1
as_reported	GCA_000966265.1	Palaeococcus	Archaea	GCA_002214505.1	0.182699	inter_genus	0
no_self_strain	GCA_000966265.1	Palaeococcus	Archaea	GCA_002214505.1	0.182699	inter_genus	0
novel_species	GCA_000966265.1	Palaeococcus	Archaea	GCA_002214505.1	0.182699	inter_genus	0
as_reported	GCA_000970025.1	Methanosarcina	Archaea	GCA_001304615.2	0.179768	congeneric	1
no_self_strain	GCA_000970025.1	Methanosarcina	Archaea	GCA_001304615.2	0.179768	congeneric	1
novel_species	GCA_000970025.1	Methanosarcina	Archaea	GCA_001304615.2	0.179768	congeneric	1
as_reported	GCA_000970085.1	Methanosarcina	Archaea	GCA_000007345.1	0.074469	congeneric	1
no_self_strain	GCA_000970085.1	Methanosarcina	Archaea	GCA_000007345.1	0.074469	congeneric	1
novel_species	GCA_000970085.1	Methanosarcina	Archaea	GCA_000007345.1	0.074469	congeneric	1
as_reported	GCA_000970205.1	Methanosarcina	Archaea	GCA_000970245.1	0.010875	same_species	1
no_self_strain	GCA_000970205.1	Methanosarcina	Archaea	GCA_000970245.1	0.010875	same_species	1
novel_species	GCA_000970205.1	Methanosarcina	Archaea	GCA_000970085.1	0.176252	congeneric	1
as_reported	GCA_000970245.1	Methanosarcina	Archaea	GCA_000970205.1	0.010875	same_species	1
no_self_strain	GCA_000970245.1	Methanosarcina	Archaea	GCA_000970205.1	0.010875	same_species	1
novel_species	GCA_000970245.1	Methanosarcina	Archaea	GCA_000970085.1	0.176630	congeneric	1
as_reported	GCA_000993805.1	Infirmifilum	Archaea	GCA_014876775.1	0.287309	congeneric	1
no_self_strain	GCA_000993805.1	Infirmifilum	Archaea	GCA_014876775.1	0.287309	congeneric	1
novel_species	GCA_000993805.1	Infirmifilum	Archaea	GCA_014876775.1	0.287309	congeneric	1
as_reported	GCA_001006045.1	Geoglobus	Archaea	GCA_000789255.1	0.226680	congeneric	1
no_self_strain	GCA_001006045.1	Geoglobus	Archaea	GCA_000789255.1	0.226680	congeneric	1
novel_species	GCA_001006045.1	Geoglobus	Archaea	GCA_000789255.1	0.226680	congeneric	1
as_reported	GCA_001006085.1	Desulfurococcus	Archaea	GCA_000186365.1	0.004940	same_species	1
no_self_strain	GCA_001006085.1	Desulfurococcus	Archaea	GCA_000186365.1	0.004940	same_species	1
novel_species	GCA_001006085.1	Desulfurococcus	Archaea	GCA_000231015.3	0.243761	congeneric	1
as_reported	GCA_001011115.1	Halanaeroarchaeum	Archaea	GCA_001886955.1	0.237820	inter_genus	0
no_self_strain	GCA_001011115.1	Halanaeroarchaeum	Archaea	GCA_001886955.1	0.237820	inter_genus	0
novel_species	GCA_001011115.1	Halanaeroarchaeum	Archaea	GCA_001886955.1	0.237820	inter_genus	0
as_reported	GCA_001017125.1	Methanoculleus	Archaea	GCA_001602375.1	0.071657	congeneric	1
no_self_strain	GCA_001017125.1	Methanoculleus	Archaea	GCA_001602375.1	0.071657	congeneric	1
novel_species	GCA_001017125.1	Methanoculleus	Archaea	GCA_001602375.1	0.071657	congeneric	1
as_reported	GCA_001280425.1	Haloarcula	Archaea	GCA_900106715.1	0.091541	congeneric	1
no_self_strain	GCA_001280425.1	Haloarcula	Archaea	GCA_900106715.1	0.091541	congeneric	1
novel_species	GCA_001280425.1	Haloarcula	Archaea	GCA_900106715.1	0.091541	congeneric	1
as_reported	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.071353	congeneric	1
no_self_strain	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.071353	congeneric	1
novel_species	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.071353	congeneric	1
as_reported	GCA_001304615.2	Methanosarcina	Archaea	GCA_000970025.1	0.179768	congeneric	1
no_self_strain	GCA_001304615.2	Methanosarcina	Archaea	GCA_000970025.1	0.179768	congeneric	1
novel_species	GCA_001304615.2	Methanosarcina	Archaea	GCA_000970025.1	0.179768	congeneric	1
as_reported	GCA_001368915.1	Haloferax	Archaea	GCA_000337835.1	0.044686	congeneric	1
no_self_strain	GCA_001368915.1	Haloferax	Archaea	GCA_000337835.1	0.044686	congeneric	1
novel_species	GCA_001368915.1	Haloferax	Archaea	GCA_000337835.1	0.044686	congeneric	1
as_reported	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402945.1	0.003637	same_species	1
no_self_strain	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402945.1	0.003637	same_species	1
novel_species	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402935.1	0.007807	congeneric	1
as_reported	GCA_001402935.1	Acidiplasma	Archaea	GCA_001402945.1	0.007250	congeneric	1
no_self_strain	GCA_001402935.1	Acidiplasma	Archaea	GCA_001402945.1	0.007250	congeneric	1
novel_species	GCA_001402935.1	Acidiplasma	Archaea	GCA_001402945.1	0.007250	congeneric	1
as_reported	GCA_001402945.1	Acidiplasma	Archaea	GCA_001399695.1	0.003637	same_species	1
no_self_strain	GCA_001402945.1	Acidiplasma	Archaea	GCA_001399695.1	0.003637	same_species	1
novel_species	GCA_001402945.1	Acidiplasma	Archaea	GCA_001402935.1	0.007250	congeneric	1
as_reported	GCA_001418715.1	Thermococcus	Archaea	GCA_900109425.1	0.000228	same_species	1
no_self_strain	GCA_001418715.1	Thermococcus	Archaea	GCA_900109425.1	0.000228	same_species	1
novel_species	GCA_001418715.1	Thermococcus	Archaea	GCA_024707485.1	0.065682	congeneric	1
as_reported	GCA_001462205.1	Haloparvum	Archaea	GCA_007671725.1	0.144769	inter_genus	0
no_self_strain	GCA_001462205.1	Haloparvum	Archaea	GCA_007671725.1	0.144769	inter_genus	0
novel_species	GCA_001462205.1	Haloparvum	Archaea	GCA_007671725.1	0.144769	inter_genus	0
as_reported	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.050218	congeneric	1
no_self_strain	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.050218	congeneric	1
novel_species	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.050218	congeneric	1
as_reported	GCA_001481685.1	Ignicoccus	Archaea	GCA_025340205.1	0.258493	congeneric	1
no_self_strain	GCA_001481685.1	Ignicoccus	Archaea	GCA_025340205.1	0.258493	congeneric	1
novel_species	GCA_001481685.1	Ignicoccus	Archaea	GCA_025340205.1	0.258493	congeneric	1
as_reported	GCA_001484195.1	Thermococcus	Archaea	GCA_008152015.1	0.031815	congeneric	1
no_self_strain	GCA_001484195.1	Thermococcus	Archaea	GCA_008152015.1	0.031815	congeneric	1
novel_species	GCA_001484195.1	Thermococcus	Archaea	GCA_008152015.1	0.031815	congeneric	1
as_reported	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.060691	congeneric	1
no_self_strain	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.060691	congeneric	1
novel_species	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.060691	congeneric	1
as_reported	GCA_001571385.1	Methanofollis	Archaea	GCA_019633745.1	0.173336	congeneric	1
no_self_strain	GCA_001571385.1	Methanofollis	Archaea	GCA_019633745.1	0.173336	congeneric	1
novel_species	GCA_001571385.1	Methanofollis	Archaea	GCA_019633745.1	0.173336	congeneric	1
as_reported	GCA_001571405.1	Methanoculleus	Archaea	GCA_900101055.1	0.000156	same_species	1
no_self_strain	GCA_001571405.1	Methanoculleus	Archaea	GCA_900101055.1	0.000156	same_species	1
novel_species	GCA_001571405.1	Methanoculleus	Archaea	GCA_032944295.1	0.151066	congeneric	1
as_reported	GCA_001577775.1	Pyrococcus	Archaea	GCA_002214605.1	0.111429	inter_genus	0
no_self_strain	GCA_001577775.1	Pyrococcus	Archaea	GCA_002214605.1	0.111429	inter_genus	0
