scenario	accession	genus	domain	neighbour	dist	class	same_genus
no_self_strain	GCA_023566035.1	Halorientalis	Archaea	GCA_005049285.1	0.000071	same_species	1
novel_species	GCA_023566035.1	Halorientalis	Archaea	GCA_023077655.1	0.169595	congeneric	1
as_reported	GCA_023566055.1	Halosolutus	Archaea	GCA_042654825.1	0.000143	same_species	1
no_self_strain	GCA_023566055.1	Halosolutus	Archaea	GCA_042654825.1	0.000143	same_species	1
novel_species	GCA_023566055.1	Halosolutus	Archaea	GCA_022869805.1	0.143064	congeneric	1
as_reported	GCA_023698535.1	Halorientalis	Archaea	GCA_004118325.1	0.113435	congeneric	1
no_self_strain	GCA_023698535.1	Halorientalis	Archaea	GCA_004118325.1	0.113435	congeneric	1
novel_species	GCA_023698535.1	Halorientalis	Archaea	GCA_004118325.1	0.113435	congeneric	1
as_reported	GCA_023699475.1	Halomarina	Archaea	GCA_042677885.1	0.000000	same_species	1
no_self_strain	GCA_023699475.1	Halomarina	Archaea	GCA_042677885.1	0.000000	same_species	1
novel_species	GCA_023699475.1	Halomarina	Archaea	GCA_009791395.1	0.160580	congeneric	1
as_reported	GCA_023702125.1	Halorubrum	Archaea	GCA_000337415.1	0.054213	congeneric	1
no_self_strain	GCA_023702125.1	Halorubrum	Archaea	GCA_000337415.1	0.054213	congeneric	1
novel_species	GCA_023702125.1	Halorubrum	Archaea	GCA_000337415.1	0.054213	congeneric	1
as_reported	GCA_023703775.1	Haloplanus	Archaea	GCA_054654675.1	0.145159	congeneric	1
no_self_strain	GCA_023703775.1	Haloplanus	Archaea	GCA_054654675.1	0.145159	congeneric	1
novel_species	GCA_023703775.1	Haloplanus	Archaea	GCA_054654675.1	0.145159	congeneric	1
as_reported	GCA_023703795.1	Haloplanus	Archaea	GCA_042677945.1	0.149488	congeneric	1
no_self_strain	GCA_023703795.1	Haloplanus	Archaea	GCA_042677945.1	0.149488	congeneric	1
novel_species	GCA_023703795.1	Haloplanus	Archaea	GCA_042677945.1	0.149488	congeneric	1
as_reported	GCA_024138125.1	Halorussus	Archaea	GCA_004143485.2	0.183979	congeneric	1
no_self_strain	GCA_024138125.1	Halorussus	Archaea	GCA_004143485.2	0.183979	congeneric	1
novel_species	GCA_024138125.1	Halorussus	Archaea	GCA_004143485.2	0.183979	congeneric	1
as_reported	GCA_024138165.1	Halorussus	Archaea	GCA_024138125.1	0.230048	congeneric	1
no_self_strain	GCA_024138165.1	Halorussus	Archaea	GCA_024138125.1	0.230048	congeneric	1
novel_species	GCA_024138165.1	Halorussus	Archaea	GCA_024138125.1	0.230048	congeneric	1
as_reported	GCA_024178165.1	Halohasta	Archaea	GCA_024494645.1	0.161198	congeneric	1
no_self_strain	GCA_024178165.1	Halohasta	Archaea	GCA_024494645.1	0.161198	congeneric	1
novel_species	GCA_024178165.1	Halohasta	Archaea	GCA_024494645.1	0.161198	congeneric	1
as_reported	GCA_024218775.1	Haloarcula	Archaea	GCA_019599465.1	0.162447	congeneric	1
no_self_strain	GCA_024218775.1	Haloarcula	Archaea	GCA_019599465.1	0.162447	congeneric	1
novel_species	GCA_024218775.1	Haloarcula	Archaea	GCA_019599465.1	0.162447	congeneric	1
as_reported	GCA_024218795.1	Halorussus	Archaea	GCA_042653805.1	0.000071	same_species	1
no_self_strain	GCA_024218795.1	Halorussus	Archaea	GCA_042653805.1	0.000071	same_species	1
novel_species	GCA_024218795.1	Halorussus	Archaea	GCA_023238205.1	0.147842	congeneric	1
as_reported	GCA_024227715.1	Halomarina	Archaea	GCA_030553305.1	0.251593	congeneric	1
no_self_strain	GCA_024227715.1	Halomarina	Archaea	GCA_030553305.1	0.251593	congeneric	1
novel_species	GCA_024227715.1	Halomarina	Archaea	GCA_030553305.1	0.251593	congeneric	1
as_reported	GCA_024227995.1	Halomicrococcus	Archaea	GCA_050954125.1	0.206074	congeneric	1
no_self_strain	GCA_024227995.1	Halomicrococcus	Archaea	GCA_050954125.1	0.206074	congeneric	1
novel_species	GCA_024227995.1	Halomicrococcus	Archaea	GCA_050954125.1	0.206074	congeneric	1
as_reported	GCA_024228315.1	Halomarina	Archaea	GCA_042664745.1	0.135104	congeneric	1
no_self_strain	GCA_024228315.1	Halomarina	Archaea	GCA_042664745.1	0.135104	congeneric	1
novel_species	GCA_024228315.1	Halomarina	Archaea	GCA_042664745.1	0.135104	congeneric	1
as_reported	GCA_024298825.1	Haloglomus	Archaea	GCA_024298885.1	0.068351	congeneric	1
no_self_strain	GCA_024298825.1	Haloglomus	Archaea	GCA_024298885.1	0.068351	congeneric	1
novel_species	GCA_024298825.1	Haloglomus	Archaea	GCA_024298885.1	0.068351	congeneric	1
as_reported	GCA_024298865.1	Halorarius	Archaea	GCA_024362405.1	0.214868	congeneric	1
no_self_strain	GCA_024298865.1	Halorarius	Archaea	GCA_024362405.1	0.214868	congeneric	1
novel_species	GCA_024298865.1	Halorarius	Archaea	GCA_024362405.1	0.214868	congeneric	1
as_reported	GCA_024298885.1	Haloglomus	Archaea	GCA_024298825.1	0.068351	congeneric	1
no_self_strain	GCA_024298885.1	Haloglomus	Archaea	GCA_024298825.1	0.068351	congeneric	1
novel_species	GCA_024298885.1	Haloglomus	Archaea	GCA_024298825.1	0.068351	congeneric	1
as_reported	GCA_024362405.1	Halorarius	Archaea	GCA_024298865.1	0.214868	congeneric	1
no_self_strain	GCA_024362405.1	Halorarius	Archaea	GCA_024298865.1	0.214868	congeneric	1
novel_species	GCA_024362405.1	Halorarius	Archaea	GCA_024298865.1	0.214868	congeneric	1
as_reported	GCA_024464185.1	Haloarchaeobius	Archaea	GCA_042677925.1	0.101081	congeneric	1
no_self_strain	GCA_024464185.1	Haloarchaeobius	Archaea	GCA_042677925.1	0.101081	congeneric	1
novel_species	GCA_024464185.1	Haloarchaeobius	Archaea	GCA_042677925.1	0.101081	congeneric	1
as_reported	GCA_024464595.1	Halobellus	Archaea	GCA_042678065.1	0.000720	same_species	1
no_self_strain	GCA_024464595.1	Halobellus	Archaea	GCA_042678065.1	0.000720	same_species	1
novel_species	GCA_024464595.1	Halobellus	Archaea	GCA_900108165.1	0.110823	congeneric	1
as_reported	GCA_024464655.1	Halobellus	Archaea	GCA_024498335.1	0.041996	same_species	1
no_self_strain	GCA_024464655.1	Halobellus	Archaea	GCA_024498335.1	0.041996	same_species	1
novel_species	GCA_024464655.1	Halobellus	Archaea	GCA_024494595.1	0.175829	congeneric	1
as_reported	GCA_024494565.1	Halorubrum	Archaea	GCA_042665015.1	0.001303	same_species	1
no_self_strain	GCA_024494565.1	Halorubrum	Archaea	GCA_042665015.1	0.001303	same_species	1
novel_species	GCA_024494565.1	Halorubrum	Archaea	GCA_007671725.1	0.113435	congeneric	1
as_reported	GCA_024494575.1	Halorubrum	Archaea	GCA_055380345.1	0.096280	congeneric	1
no_self_strain	GCA_024494575.1	Halorubrum	Archaea	GCA_055380345.1	0.096280	congeneric	1
novel_species	GCA_024494575.1	Halorubrum	Archaea	GCA_055380345.1	0.096280	congeneric	1
as_reported	GCA_024494595.1	Halobellus	Archaea	GCA_042677905.1	0.006568	same_species	1
no_self_strain	GCA_024494595.1	Halobellus	Archaea	GCA_042677905.1	0.006568	same_species	1
novel_species	GCA_024494595.1	Halobellus	Archaea	GCA_900108165.1	0.099451	congeneric	1
as_reported	GCA_024494645.1	Halohasta	Archaea	GCA_042677985.1	0.000215	same_species	1
no_self_strain	GCA_024494645.1	Halohasta	Archaea	GCA_042677985.1	0.000215	same_species	1
novel_species	GCA_024494645.1	Halohasta	Archaea	GCA_900109065.1	0.155174	congeneric	1
as_reported	GCA_024494655.1	Halorubrum	Archaea	GCA_042677845.1	0.000792	same_species	1
no_self_strain	GCA_024494655.1	Halorubrum	Archaea	GCA_042677845.1	0.000792	same_species	1
novel_species	GCA_024494655.1	Halorubrum	Archaea	GCA_055380345.1	0.114196	congeneric	1
as_reported	GCA_024494685.1	Halorubrum	Archaea	GCA_042657525.1	0.000071	same_species	1
no_self_strain	GCA_024494685.1	Halorubrum	Archaea	GCA_042657525.1	0.000071	same_species	1
novel_species	GCA_024494685.1	Halorubrum	Archaea	GCA_001542905.1	0.091148	congeneric	1
as_reported	GCA_024494725.1	Haloplanus	Archaea	GCA_042678025.1	0.000647	same_species	1
no_self_strain	GCA_024494725.1	Haloplanus	Archaea	GCA_042678025.1	0.000647	same_species	1
novel_species	GCA_024494725.1	Haloplanus	Archaea	GCA_024498175.1	0.118898	congeneric	1
as_reported	GCA_024495425.1	Haloarchaeobius	Archaea	GCA_042677925.1	0.000071	same_species	1
no_self_strain	GCA_024495425.1	Haloarchaeobius	Archaea	GCA_042677925.1	0.000071	same_species	1
novel_species	GCA_024495425.1	Haloarchaeobius	Archaea	GCA_024464185.1	0.101081	congeneric	1
as_reported	GCA_024498175.1	Haloplanus	Archaea	GCA_048595615.1	0.003557	same_species	1
no_self_strain	GCA_024498175.1	Haloplanus	Archaea	GCA_048595615.1	0.003557	same_species	1
novel_species	GCA_024498175.1	Haloplanus	Archaea	GCA_009762275.1	0.025153	congeneric	1
as_reported	GCA_024498335.1	Halobellus	Archaea	GCA_024464655.1	0.041996	same_species	1
no_self_strain	GCA_024498335.1	Halobellus	Archaea	GCA_024464655.1	0.041996	same_species	1
novel_species	GCA_024498335.1	Halobellus	Archaea	GCA_900108165.1	0.173013	congeneric	1
as_reported	GCA_024508235.1	Halococcus	Archaea	GCA_052043925.1	0.060247	congeneric	1
no_self_strain	GCA_024508235.1	Halococcus	Archaea	GCA_052043925.1	0.060247	congeneric	1
novel_species	GCA_024508235.1	Halococcus	Archaea	GCA_052043925.1	0.060247	congeneric	1
as_reported	GCA_025457605.1	Haloarcula	Archaea	GCA_029530365.1	0.036642	same_species	1
no_self_strain	GCA_025457605.1	Haloarcula	Archaea	GCA_029530365.1	0.036642	same_species	1
novel_species	GCA_025457605.1	Haloarcula	Archaea	GCA_035656455.1	0.107573	congeneric	1
as_reported	GCA_025517535.1	Halapricum	Archaea	GCA_017094525.1	0.137034	congeneric	1
no_self_strain	GCA_025517535.1	Halapricum	Archaea	GCA_017094525.1	0.137034	congeneric	1
novel_species	GCA_025517535.1	Halapricum	Archaea	GCA_017094525.1	0.137034	congeneric	1
as_reported	GCA_026242195.1	Halorutilus	Archaea	GCA_008245225.1	0.380922	inter_genus	0
no_self_strain	GCA_026242195.1	Halorutilus	Archaea	GCA_008245225.1	0.380922	inter_genus	0
novel_species	GCA_026242195.1	Halorutilus	Archaea	GCA_008245225.1	0.380922	inter_genus	0
as_reported	GCA_026248685.1	Haladaptatus	Archaea	GCA_051194195.1	0.136548	congeneric	1
no_self_strain	GCA_026248685.1	Haladaptatus	Archaea	GCA_051194195.1	0.136548	congeneric	1
novel_species	GCA_026248685.1	Haladaptatus	Archaea	GCA_051194195.1	0.136548	congeneric	1
as_reported	GCA_026586625.1	Halobium	Archaea	GCA_042663265.1	0.000000	same_species	1
no_self_strain	GCA_026586625.1	Halobium	Archaea	GCA_042663265.1	0.000000	same_species	1
novel_species	GCA_026586625.1	Halobium	Archaea	GCA_900103715.1	0.263252	inter_genus	0
as_reported	GCA_026586675.1	Halorubrum	Archaea	GCA_042663285.1	0.000000	same_species	1
no_self_strain	GCA_026586675.1	Halorubrum	Archaea	GCA_042663285.1	0.000000	same_species	1
novel_species	GCA_026586675.1	Halorubrum	Archaea	GCA_007671725.1	0.110456	congeneric	1
as_reported	GCA_026616195.1	Haloarchaeobius	Archaea	GCA_055396915.1	0.001746	same_species	1
no_self_strain	GCA_026616195.1	Haloarchaeobius	Archaea	GCA_055396915.1	0.001746	same_species	1
novel_species	GCA_026616195.1	Haloarchaeobius	Archaea	GCA_051801355.1	0.148936	congeneric	1
as_reported	GCA_026616205.1	Halolamina	Archaea	GCA_054652895.1	0.000358	same_species	1
no_self_strain	GCA_026616205.1	Halolamina	Archaea	GCA_054652895.1	0.000358	same_species	1
novel_species	GCA_026616205.1	Halolamina	Archaea	GCA_017874235.1	0.154011	congeneric	1
as_reported	GCA_027563145.1	Halocatena	Archaea	GCA_023115355.1	0.288646	congeneric	1
no_self_strain	GCA_027563145.1	Halocatena	Archaea	GCA_023115355.1	0.288646	congeneric	1
novel_species	GCA_027563145.1	Halocatena	Archaea	GCA_023115355.1	0.288646	congeneric	1
as_reported	GCA_028747785.1	Halosimplex	Archaea	GCA_042663565.1	0.002043	same_species	1
no_self_strain	GCA_028747785.1	Halosimplex	Archaea	GCA_042663565.1	0.002043	same_species	1
novel_species	GCA_028747785.1	Halosimplex	Archaea	GCA_047715405.1	0.101081	congeneric	1
as_reported	GCA_029167205.1	Methanocrinis	Archaea	GCA_029167045.1	0.160580	congeneric	1
no_self_strain	GCA_029167205.1	Methanocrinis	Archaea	GCA_029167045.1	0.160580	congeneric	1
novel_species	GCA_029167205.1	Methanocrinis	Archaea	GCA_029167045.1	0.160580	congeneric	1
as_reported	GCA_029167045.1	Methanocrinis	Archaea	GCA_029167205.1	0.160580	congeneric	1
no_self_strain	GCA_029167045.1	Methanocrinis	Archaea	GCA_029167205.1	0.160580	congeneric	1
novel_species	GCA_029167045.1	Methanocrinis	Archaea	GCA_029167205.1	0.160580	congeneric	1
as_reported	GCA_029232205.1	Candidatus Nanohalovita	Archaea	GCA_029207735.1	0.431489	inter_genus	0
no_self_strain	GCA_029232205.1	Candidatus Nanohalovita	Archaea	GCA_029207735.1	0.431489	inter_genus	0
novel_species	GCA_029232205.1	Candidatus Nanohalovita	Archaea	GCA_029207735.1	0.431489	inter_genus	0
as_reported	GCA_029207735.1	Candidatus Nanohalococcus	Archaea	GCA_029232205.1	0.431489	inter_genus	0
no_self_strain	GCA_029207735.1	Candidatus Nanohalococcus	Archaea	GCA_029232205.1	0.431489	inter_genus	0
novel_species	GCA_029207735.1	Candidatus Nanohalococcus	Archaea	GCA_029232205.1	0.431489	inter_genus	0
as_reported	GCA_029278565.1	Haloarcula	Archaea	GCA_042663445.1	0.000792	same_species	1
no_self_strain	GCA_029278565.1	Haloarcula	Archaea	GCA_042663445.1	0.000792	same_species	1
novel_species	GCA_029278565.1	Haloarcula	Archaea	GCA_035666295.1	0.053673	congeneric	1
as_reported	GCA_029338195.1	Haloarcula	Archaea	GCA_019599465.1	0.194475	congeneric	1
no_self_strain	GCA_029338195.1	Haloarcula	Archaea	GCA_019599465.1	0.194475	congeneric	1
novel_species	GCA_029338195.1	Haloarcula	Archaea	GCA_019599465.1	0.194475	congeneric	1
as_reported	GCA_029338235.1	Haloarcula	Archaea	GCA_019599405.1	0.093223	congeneric	1
no_self_strain	GCA_029338235.1	Haloarcula	Archaea	GCA_019599405.1	0.093223	congeneric	1
novel_species	GCA_029338235.1	Haloarcula	Archaea	GCA_019599405.1	0.093223	congeneric	1
as_reported	GCA_029338255.1	Haloarcula	Archaea	GCA_029338315.1	0.101081	congeneric	1
no_self_strain	GCA_029338255.1	Haloarcula	Archaea	GCA_029338315.1	0.101081	congeneric	1
novel_species	GCA_029338255.1	Haloarcula	Archaea	GCA_029338315.1	0.101081	congeneric	1
as_reported	GCA_029338275.1	Haloarcula	Archaea	GCA_042663425.1	0.002946	same_species	1
no_self_strain	GCA_029338275.1	Haloarcula	Archaea	GCA_042663425.1	0.002946	same_species	1
novel_species	GCA_029338275.1	Haloarcula	Archaea	GCA_029338255.1	0.143064	congeneric	1
as_reported	GCA_029338315.1	Haloarcula	Archaea	GCA_029338255.1	0.101081	congeneric	1
no_self_strain	GCA_029338315.1	Haloarcula	Archaea	GCA_029338255.1	0.101081	congeneric	1
novel_species	GCA_029338315.1	Haloarcula	Archaea	GCA_029338255.1	0.101081	congeneric	1
as_reported	GCA_029338335.1	Halomontanus	Archaea	GCA_025517485.1	0.147300	inter_genus	0
no_self_strain	GCA_029338335.1	Halomontanus	Archaea	GCA_025517485.1	0.147300	inter_genus	0
novel_species	GCA_029338335.1	Halomontanus	Archaea	GCA_025517485.1	0.147300	inter_genus	0
as_reported	GCA_029338355.1	Halosegnis	Archaea	GCA_042663465.1	0.000000	same_species	1
no_self_strain	GCA_029338355.1	Halosegnis	Archaea	GCA_042663465.1	0.000000	same_species	1
novel_species	GCA_029338355.1	Halosegnis	Archaea	GCA_009184545.1	0.226624	congeneric	1
as_reported	GCA_029338375.1	Halorussus	Archaea	GCA_004765785.1	0.123430	congeneric	1
no_self_strain	GCA_029338375.1	Halorussus	Archaea	GCA_004765785.1	0.123430	congeneric	1
novel_species	GCA_029338375.1	Halorussus	Archaea	GCA_004765785.1	0.123430	congeneric	1
as_reported	GCA_029338395.1	Halorussus	Archaea	GCA_042662985.1	0.026784	same_species	1
no_self_strain	GCA_029338395.1	Halorussus	Archaea	GCA_042662985.1	0.026784	same_species	1
novel_species	GCA_029338395.1	Halorussus	Archaea	GCA_005239435.1	0.163711	congeneric	1
as_reported	GCA_029338515.1	Haloglomus	Archaea	GCA_024298825.1	0.137522	congeneric	1
no_self_strain	GCA_029338515.1	Haloglomus	Archaea	GCA_024298825.1	0.137522	congeneric	1
novel_species	GCA_029338515.1	Haloglomus	Archaea	GCA_024298825.1	0.137522	congeneric	1
as_reported	GCA_029338555.1	Halobaculum	Archaea	GCA_042663245.1	0.000358	same_species	1
no_self_strain	GCA_029338555.1	Halobaculum	Archaea	GCA_042663245.1	0.000358	same_species	1
novel_species	GCA_029338555.1	Halobaculum	Archaea	GCA_030127165.1	0.116516	congeneric	1
as_reported	GCA_029338575.1	Halomarina	Archaea	GCA_042663765.1	0.000143	same_species	1
no_self_strain	GCA_029338575.1	Halomarina	Archaea	GCA_042663765.1	0.000143	same_species	1
novel_species	GCA_029338575.1	Halomarina	Archaea	GCA_024228315.1	0.136064	congeneric	1
as_reported	GCA_029490015.1	Halobaculum	Archaea	GCA_029338555.1	0.152861	congeneric	1
no_self_strain	GCA_029490015.1	Halobaculum	Archaea	GCA_029338555.1	0.152861	congeneric	1
novel_species	GCA_029490015.1	Halobaculum	Archaea	GCA_029338555.1	0.152861	congeneric	1
as_reported	GCA_029530365.1	Haloarcula	Archaea	GCA_025457605.1	0.036642	same_species	1
no_self_strain	GCA_029530365.1	Haloarcula	Archaea	GCA_025457605.1	0.036642	same_species	1
novel_species	GCA_029530365.1	Haloarcula	Archaea	GCA_035656455.1	0.106165	congeneric	1
as_reported	GCA_029814175.1	Halospeciosus	Archaea	GCA_042663645.1	0.003403	same_species	1
no_self_strain	GCA_029814175.1	Halospeciosus	Archaea	GCA_042663645.1	0.003403	same_species	1
novel_species	GCA_029814175.1	Halospeciosus	Archaea	GCA_014647155.1	0.276144	inter_genus	0
as_reported	GCA_030127105.1	Haloarcula	Archaea	GCA_042662845.1	0.034192	same_species	1
no_self_strain	GCA_030127105.1	Haloarcula	Archaea	GCA_042662845.1	0.034192	same_species	1
novel_species	GCA_030127105.1	Haloarcula	Archaea	GCA_042663445.1	0.128640	congeneric	1
as_reported	GCA_030127125.1	Halobaculum	Archaea	GCA_042663245.1	0.121756	congeneric	1
no_self_strain	GCA_030127125.1	Halobaculum	Archaea	GCA_042663245.1	0.121756	congeneric	1
novel_species	GCA_030127125.1	Halobaculum	Archaea	GCA_042663245.1	0.121756	congeneric	1
as_reported	GCA_030127145.1	Halobaculum	Archaea	GCA_042661885.1	0.001450	same_species	1
no_self_strain	GCA_030127145.1	Halobaculum	Archaea	GCA_042661885.1	0.001450	same_species	1
novel_species	GCA_030127145.1	Halobaculum	Archaea	GCA_019880225.1	0.123853	congeneric	1
as_reported	GCA_030127165.1	Halobaculum	Archaea	GCA_042663365.1	0.003250	same_species	1
no_self_strain	GCA_030127165.1	Halobaculum	Archaea	GCA_042663365.1	0.003250	same_species	1
novel_species	GCA_030127165.1	Halobaculum	Archaea	GCA_042663245.1	0.116516	congeneric	1
as_reported	GCA_030535215.1	Haloferax	Archaea	GCA_000336735.1	0.001303	same_species	1
no_self_strain	GCA_030535215.1	Haloferax	Archaea	GCA_000336735.1	0.001303	same_species	1
novel_species	GCA_030535215.1	Haloferax	Archaea	GCA_000337795.1	0.058497	congeneric	1
as_reported	GCA_030553305.1	Halomarina	Archaea	GCA_042662245.1	0.000071	same_species	1
no_self_strain	GCA_030553305.1	Halomarina	Archaea	GCA_042662245.1	0.000071	same_species	1
novel_species	GCA_030553305.1	Halomarina	Archaea	GCA_042664745.1	0.224396	congeneric	1
as_reported	GCA_031624295.1	Haloarcula	Archaea	GCA_032905985.1	0.000143	same_species	1
no_self_strain	GCA_031624295.1	Haloarcula	Archaea	GCA_032905985.1	0.000143	same_species	1
novel_species	GCA_031624295.1	Haloarcula	Archaea	GCA_042429525.1	0.039918	congeneric	1
as_reported	GCA_031624315.1	Haloarcula	Archaea	GCA_005406125.1	0.076452	congeneric	1
no_self_strain	GCA_031624315.1	Haloarcula	Archaea	GCA_005406125.1	0.076452	congeneric	1
novel_species	GCA_031624315.1	Haloarcula	Archaea	GCA_005406125.1	0.076452	congeneric	1
as_reported	GCA_031624395.1	Haloarcula	Archaea	GCA_019599405.1	0.151160	congeneric	1
no_self_strain	GCA_031624395.1	Haloarcula	Archaea	GCA_019599405.1	0.151160	congeneric	1
novel_species	GCA_031624395.1	Haloarcula	Archaea	GCA_019599405.1	0.151160	congeneric	1
as_reported	GCA_031624495.1	Halogeometricum	Archaea	GCA_031624635.1	0.086591	congeneric	1
no_self_strain	GCA_031624495.1	Halogeometricum	Archaea	GCA_031624635.1	0.086591	congeneric	1
novel_species	GCA_031624495.1	Halogeometricum	Archaea	GCA_031624635.1	0.086591	congeneric	1
as_reported	GCA_031624605.1	Haloarcula	Archaea	GCA_019599405.1	0.143584	congeneric	1
no_self_strain	GCA_031624605.1	Haloarcula	Archaea	GCA_019599405.1	0.143584	congeneric	1
novel_species	GCA_031624605.1	Haloarcula	Archaea	GCA_019599405.1	0.143584	congeneric	1
as_reported	GCA_031624635.1	Halogeometricum	Archaea	GCA_031624495.1	0.086591	congeneric	1
no_self_strain	GCA_031624635.1	Halogeometricum	Archaea	GCA_031624495.1	0.086591	congeneric	1
novel_species	GCA_031624635.1	Halogeometricum	Archaea	GCA_031624495.1	0.086591	congeneric	1
as_reported	GCA_031823395.1	Halobellus	Archaea	GCA_032113415.1	0.067261	congeneric	1
no_self_strain	GCA_031823395.1	Halobellus	Archaea	GCA_032113415.1	0.067261	congeneric	1
novel_species	GCA_031823395.1	Halobellus	Archaea	GCA_032113415.1	0.067261	congeneric	1
as_reported	GCA_032113415.1	Halobellus	Archaea	GCA_042662005.1	0.000792	same_species	1
no_self_strain	GCA_032113415.1	Halobellus	Archaea	GCA_042662005.1	0.000792	same_species	1
novel_species	GCA_032113415.1	Halobellus	Archaea	GCA_031823395.1	0.067261	congeneric	1
as_reported	GCA_032116555.1	Halorarum	Archaea	GCA_013401515.1	0.181694	congeneric	1
no_self_strain	GCA_032116555.1	Halorarum	Archaea	GCA_013401515.1	0.181694	congeneric	1
novel_species	GCA_032116555.1	Halorarum	Archaea	GCA_013401515.1	0.181694	congeneric	1
as_reported	GCA_032905985.1	Haloarcula	Archaea	GCA_031624295.1	0.000143	same_species	1
no_self_strain	GCA_032905985.1	Haloarcula	Archaea	GCA_031624295.1	0.000143	same_species	1
novel_species	GCA_032905985.1	Haloarcula	Archaea	GCA_042429525.1	0.040064	congeneric	1
as_reported	GCA_033843025.1	Haloferax	Archaea	GCA_005406325.1	0.000358	same_strain	1
no_self_strain	GCA_033843025.1	Haloferax	Archaea	GCA_000337815.1	0.122589	congeneric	1
novel_species	GCA_033843025.1	Haloferax	Archaea	GCA_000337815.1	0.122589	congeneric	1
as_reported	GCA_035656455.1	Haloarcula	Archaea	GCA_029530365.1	0.106165	congeneric	1
no_self_strain	GCA_035656455.1	Haloarcula	Archaea	GCA_029530365.1	0.106165	congeneric	1
novel_species	GCA_035656455.1	Haloarcula	Archaea	GCA_029530365.1	0.106165	congeneric	1
as_reported	GCA_035666295.1	Haloarcula	Archaea	GCA_029278565.1	0.053673	congeneric	1
no_self_strain	GCA_035666295.1	Haloarcula	Archaea	GCA_029278565.1	0.053673	congeneric	1
novel_species	GCA_035666295.1	Haloarcula	Archaea	GCA_029278565.1	0.053673	congeneric	1
as_reported	GCA_036584055.1	Halalkalicoccus	Archaea	GCA_042663525.1	0.000358	same_species	1
no_self_strain	GCA_036584055.1	Halalkalicoccus	Archaea	GCA_042663525.1	0.000358	same_species	1
novel_species	GCA_036584055.1	Halalkalicoccus	Archaea	GCA_037081715.1	0.144106	congeneric	1
as_reported	GCA_037031165.1	Halobacterium	Archaea	GCA_009831555.1	0.194475	congeneric	1
no_self_strain	GCA_037031165.1	Halobacterium	Archaea	GCA_009831555.1	0.194475	congeneric	1
novel_species	GCA_037031165.1	Halobacterium	Archaea	GCA_009831555.1	0.194475	congeneric	1
as_reported	GCA_037031225.1	Halorientalis	Archaea	GCA_004118325.1	0.183979	congeneric	1
no_self_strain	GCA_037031225.1	Halorientalis	Archaea	GCA_004118325.1	0.183979	congeneric	1
novel_species	GCA_037031225.1	Halorientalis	Archaea	GCA_004118325.1	0.183979	congeneric	1
as_reported	GCA_037031285.1	Halobellus	Archaea	GCA_007655485.1	0.126871	congeneric	1
no_self_strain	GCA_037031285.1	Halobellus	Archaea	GCA_007655485.1	0.126871	congeneric	1
novel_species	GCA_037031285.1	Halobellus	Archaea	GCA_007655485.1	0.126871	congeneric	1
as_reported	GCA_037078405.1	Haloarcula	Archaea	GCA_000223905.1	0.109364	congeneric	1
no_self_strain	GCA_037078405.1	Haloarcula	Archaea	GCA_000223905.1	0.109364	congeneric	1
novel_species	GCA_037078405.1	Haloarcula	Archaea	GCA_000223905.1	0.109364	congeneric	1
as_reported	GCA_037081675.1	Halorubellus	Archaea	GCA_042662365.1	0.000000	same_species	1
no_self_strain	GCA_037081675.1	Halorubellus	Archaea	GCA_042662365.1	0.000000	same_species	1
novel_species	GCA_037081675.1	Halorubellus	Archaea	GCA_020567525.1	0.088270	congeneric	1
as_reported	GCA_037081715.1	Halalkalicoccus	Archaea	GCA_036584055.1	0.144106	congeneric	1
no_self_strain	GCA_037081715.1	Halalkalicoccus	Archaea	GCA_036584055.1	0.144106	congeneric	1
novel_species	GCA_037081715.1	Halalkalicoccus	Archaea	GCA_036584055.1	0.144106	congeneric	1
as_reported	GCA_037201915.1	Haloplanus	Archaea	GCA_009762275.1	0.166939	congeneric	1
no_self_strain	GCA_037201915.1	Haloplanus	Archaea	GCA_009762275.1	0.166939	congeneric	1
novel_species	GCA_037201915.1	Haloplanus	Archaea	GCA_009762275.1	0.166939	congeneric	1
as_reported	GCA_037914945.1	Haloterrigena	Archaea	GCA_000025325.1	0.103079	congeneric	1
no_self_strain	GCA_037914945.1	Haloterrigena	Archaea	GCA_000025325.1	0.103079	congeneric	1
novel_species	GCA_037914945.1	Haloterrigena	Archaea	GCA_000025325.1	0.103079	congeneric	1
as_reported	GCA_037996645.1	Halalkalicoccus	Archaea	GCA_042662025.1	0.000143	same_species	1
no_self_strain	GCA_037996645.1	Halalkalicoccus	Archaea	GCA_042662025.1	0.000143	same_species	1
novel_species	GCA_037996645.1	Halalkalicoccus	Archaea	GCA_003697815.1	0.170270	congeneric	1
as_reported	GCA_039520965.1	Halarchaeum	Archaea	GCA_017873775.1	0.116125	congeneric	1
no_self_strain	GCA_039520965.1	Halarchaeum	Archaea	GCA_017873775.1	0.116125	congeneric	1
novel_species	GCA_039520965.1	Halarchaeum	Archaea	GCA_017873775.1	0.116125	congeneric	1
as_reported	GCA_039522505.1	Halococcus	Archaea	GCA_022870485.1	0.000647	same_species	1
no_self_strain	GCA_039522505.1	Halococcus	Archaea	GCA_022870485.1	0.000647	same_species	1
novel_species	GCA_039522505.1	Halococcus	Archaea	GCA_052043925.1	0.048491	congeneric	1
as_reported	GCA_039522545.1	Halorubrum	Archaea	GCA_900113615.1	0.002643	same_species	1
