scenario	accession	genus	domain	neighbour	dist	class	same_genus
as_reported	GCA_000970025.1	Methanosarcina	Archaea	GCA_001316305.1	0.001363	same_species	1
no_self_strain	GCA_000970025.1	Methanosarcina	Archaea	GCA_001316305.1	0.001363	same_species	1
novel_species	GCA_000970025.1	Methanosarcina	Archaea	GCA_000969905.1	0.085182	congeneric	1
as_reported	GCA_000970085.1	Methanosarcina	Archaea	GCA_000007345.1	0.074469	congeneric	1
no_self_strain	GCA_000970085.1	Methanosarcina	Archaea	GCA_000007345.1	0.074469	congeneric	1
novel_species	GCA_000970085.1	Methanosarcina	Archaea	GCA_000007345.1	0.074469	congeneric	1
as_reported	GCA_000970205.1	Methanosarcina	Archaea	GCA_000970245.1	0.010875	same_species	1
no_self_strain	GCA_000970205.1	Methanosarcina	Archaea	GCA_000970245.1	0.010875	same_species	1
novel_species	GCA_000970205.1	Methanosarcina	Archaea	GCA_000744315.1	0.015638	congeneric	1
as_reported	GCA_000970245.1	Methanosarcina	Archaea	GCA_000970205.1	0.010875	same_species	1
no_self_strain	GCA_000970245.1	Methanosarcina	Archaea	GCA_000970205.1	0.010875	same_species	1
novel_species	GCA_000970245.1	Methanosarcina	Archaea	GCA_000744315.1	0.015262	congeneric	1
as_reported	GCA_000970285.1	Methanosarcina	Archaea	GCA_001316205.1	0.001741	same_strain	1
no_self_strain	GCA_000970285.1	Methanosarcina	Archaea	GCA_055385895.1	0.147304	congeneric	1
novel_species	GCA_000970285.1	Methanosarcina	Archaea	GCA_055385895.1	0.147304	congeneric	1
as_reported	GCA_000993805.1	Infirmifilum	Archaea	GCA_014876775.1	0.287309	congeneric	1
no_self_strain	GCA_000993805.1	Infirmifilum	Archaea	GCA_014876775.1	0.287309	congeneric	1
novel_species	GCA_000993805.1	Infirmifilum	Archaea	GCA_014876775.1	0.287309	congeneric	1
as_reported	GCA_001006045.1	Geoglobus	Archaea	GCA_000789255.1	0.226680	congeneric	1
no_self_strain	GCA_001006045.1	Geoglobus	Archaea	GCA_000789255.1	0.226680	congeneric	1
novel_species	GCA_001006045.1	Geoglobus	Archaea	GCA_000789255.1	0.226680	congeneric	1
as_reported	GCA_001006085.1	Desulfurococcus	Archaea	GCA_000186365.1	0.004940	same_species	1
no_self_strain	GCA_001006085.1	Desulfurococcus	Archaea	GCA_000186365.1	0.004940	same_species	1
novel_species	GCA_001006085.1	Desulfurococcus	Archaea	GCA_000231015.3	0.243761	congeneric	1
as_reported	GCA_001011115.1	Halanaeroarchaeum	Archaea	GCA_021233435.1	0.236445	inter_genus	0
no_self_strain	GCA_001011115.1	Halanaeroarchaeum	Archaea	GCA_021233435.1	0.236445	inter_genus	0
novel_species	GCA_001011115.1	Halanaeroarchaeum	Archaea	GCA_021233435.1	0.236445	inter_genus	0
as_reported	GCA_001017125.1	Methanoculleus	Archaea	GCA_000015825.1	0.059598	congeneric	1
no_self_strain	GCA_001017125.1	Methanoculleus	Archaea	GCA_000015825.1	0.059598	congeneric	1
novel_species	GCA_001017125.1	Methanoculleus	Archaea	GCA_000015825.1	0.059598	congeneric	1
as_reported	GCA_001280425.1	Haloarcula	Archaea	GCA_900106715.1	0.091541	congeneric	1
no_self_strain	GCA_001280425.1	Haloarcula	Archaea	GCA_900106715.1	0.091541	congeneric	1
novel_species	GCA_001280425.1	Haloarcula	Archaea	GCA_900106715.1	0.091541	congeneric	1
as_reported	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.071353	congeneric	1
no_self_strain	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.071353	congeneric	1
novel_species	GCA_001282785.1	Halolamina	Archaea	GCA_054653455.1	0.071353	congeneric	1
as_reported	GCA_001304615.2	Methanosarcina	Archaea	GCA_000969885.1	0.056153	congeneric	1
no_self_strain	GCA_001304615.2	Methanosarcina	Archaea	GCA_000969885.1	0.056153	congeneric	1
novel_species	GCA_001304615.2	Methanosarcina	Archaea	GCA_000969885.1	0.056153	congeneric	1
as_reported	GCA_001315825.1	Metallosphaera	Archaea	GCA_003201675.2	0.001055	same_strain	1
no_self_strain	GCA_001315825.1	Metallosphaera	Archaea	GCA_022064045.1	0.233808	congeneric	1
novel_species	GCA_001315825.1	Metallosphaera	Archaea	GCA_022064045.1	0.233808	congeneric	1
as_reported	GCA_001315845.1	Thermococcus	Archaea	GCA_002214365.1	0.006399	same_strain	1
no_self_strain	GCA_001315845.1	Thermococcus	Archaea	GCA_002214565.1	0.168636	congeneric	1
novel_species	GCA_001315845.1	Thermococcus	Archaea	GCA_002214565.1	0.168636	congeneric	1
as_reported	GCA_001315905.1	Thermococcus	Archaea	GCA_001592435.1	0.003900	same_species	1
no_self_strain	GCA_001315905.1	Thermococcus	Archaea	GCA_001592435.1	0.003900	same_species	1
novel_species	GCA_001315905.1	Thermococcus	Archaea	GCA_000009965.1	0.099402	congeneric	1
as_reported	GCA_001315925.1	Thermocladium	Archaea	GCA_055398215.1	0.006413	same_species	1
no_self_strain	GCA_001315925.1	Thermocladium	Archaea	GCA_055398215.1	0.006413	same_species	1
novel_species	GCA_001315925.1	Thermocladium	Archaea	GCA_014646555.1	0.339586	inter_genus	0
as_reported	GCA_001315945.1	Methanogenium	Archaea	GCA_054654835.1	0.004096	same_species	1
no_self_strain	GCA_001315945.1	Methanogenium	Archaea	GCA_054654835.1	0.004096	same_species	1
novel_species	GCA_001315945.1	Methanogenium	Archaea	GCA_028912405.1	0.171263	congeneric	1
as_reported	GCA_001315965.1	Methanoculleus	Archaea	GCA_019669965.1	0.006517	same_species	1
no_self_strain	GCA_001315965.1	Methanoculleus	Archaea	GCA_019669965.1	0.006517	same_species	1
novel_species	GCA_001315965.1	Methanoculleus	Archaea	GCA_025384765.1	0.082365	congeneric	1
as_reported	GCA_001316025.1	Vulcanisaeta	Archaea	GCA_014646555.1	0.002867	same_strain	1
no_self_strain	GCA_001316025.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.126215	congeneric	1
novel_species	GCA_001316025.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.126215	congeneric	1
as_reported	GCA_001316045.1	Sulfuracidifex	Archaea	GCA_009729515.1	0.001946	same_strain	1
no_self_strain	GCA_001316045.1	Sulfuracidifex	Archaea	GCA_001316085.1	0.204284	congeneric	1
novel_species	GCA_001316045.1	Sulfuracidifex	Archaea	GCA_001316085.1	0.204284	congeneric	1
as_reported	GCA_001316065.1	Aeropyrum	Archaea	GCA_000591035.1	0.000756	same_strain	1
no_self_strain	GCA_001316065.1	Aeropyrum	Archaea	GCA_000011125.1	0.145921	congeneric	1
novel_species	GCA_001316065.1	Aeropyrum	Archaea	GCA_000011125.1	0.145921	congeneric	1
as_reported	GCA_001316085.1	Sulfuracidifex	Archaea	GCA_008326425.1	0.000469	same_species	1
no_self_strain	GCA_001316085.1	Sulfuracidifex	Archaea	GCA_008326425.1	0.000469	same_species	1
novel_species	GCA_001316085.1	Sulfuracidifex	Archaea	GCA_009729515.1	0.203604	congeneric	1
as_reported	GCA_001316105.1	Thermogymnomonas	Archaea	GCA_014646795.1	0.004835	same_species	1
no_self_strain	GCA_001316105.1	Thermogymnomonas	Archaea	GCA_014646795.1	0.004835	same_species	1
novel_species	GCA_001316105.1	Thermogymnomonas	Archaea	GCA_000195915.1	0.291447	inter_genus	0
as_reported	GCA_001316185.1	Natronolimnobius	Archaea	GCA_002177135.1	0.001012	same_species	1
no_self_strain	GCA_001316185.1	Natronolimnobius	Archaea	GCA_002177135.1	0.001012	same_species	1
novel_species	GCA_001316185.1	Natronolimnobius	Archaea	GCA_000217715.1	0.192791	inter_genus	0
as_reported	GCA_001316205.1	Methanosarcina	Archaea	GCA_000970285.1	0.001741	same_strain	1
no_self_strain	GCA_001316205.1	Methanosarcina	Archaea	GCA_055385895.1	0.148319	congeneric	1
novel_species	GCA_001316205.1	Methanosarcina	Archaea	GCA_055385895.1	0.148319	congeneric	1
as_reported	GCA_001316225.1	Acidiplasma	Archaea	GCA_001402935.1	0.002519	same_species	1
no_self_strain	GCA_001316225.1	Acidiplasma	Archaea	GCA_001402935.1	0.002519	same_species	1
novel_species	GCA_001316225.1	Acidiplasma	Archaea	GCA_001402945.1	0.008881	congeneric	1
as_reported	GCA_001316305.1	Methanosarcina	Archaea	GCA_000970025.1	0.001363	same_species	1
no_self_strain	GCA_001316305.1	Methanosarcina	Archaea	GCA_000970025.1	0.001363	same_species	1
novel_species	GCA_001316305.1	Methanosarcina	Archaea	GCA_000969905.1	0.086397	congeneric	1
as_reported	GCA_001316325.1	Methanobacterium	Archaea	GCA_029848115.1	0.001780	same_species	1
no_self_strain	GCA_001316325.1	Methanobacterium	Archaea	GCA_029848115.1	0.001780	same_species	1
novel_species	GCA_001316325.1	Methanobacterium	Archaea	GCA_002813695.1	0.174771	congeneric	1
as_reported	GCA_001316345.1	Methanobrevibacter	Archaea	GCA_002072215.1	0.002952	same_strain	1
no_self_strain	GCA_001316345.1	Methanobrevibacter	Archaea	GCA_001639285.1	0.212502	congeneric	1
novel_species	GCA_001316345.1	Methanobrevibacter	Archaea	GCA_001639285.1	0.212502	congeneric	1
as_reported	GCA_001368915.1	Haloferax	Archaea	GCA_014635105.1	0.043496	congeneric	1
no_self_strain	GCA_001368915.1	Haloferax	Archaea	GCA_014635105.1	0.043496	congeneric	1
novel_species	GCA_001368915.1	Haloferax	Archaea	GCA_014635105.1	0.043496	congeneric	1
as_reported	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402945.1	0.003637	same_species	1
no_self_strain	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402945.1	0.003637	same_species	1
novel_species	GCA_001399695.1	Acidiplasma	Archaea	GCA_001402935.1	0.007807	congeneric	1
as_reported	GCA_001402935.1	Acidiplasma	Archaea	GCA_001316225.1	0.002519	same_species	1
no_self_strain	GCA_001402935.1	Acidiplasma	Archaea	GCA_001316225.1	0.002519	same_species	1
novel_species	GCA_001402935.1	Acidiplasma	Archaea	GCA_001402945.1	0.007250	congeneric	1
as_reported	GCA_001402945.1	Acidiplasma	Archaea	GCA_001399695.1	0.003637	same_species	1
no_self_strain	GCA_001402945.1	Acidiplasma	Archaea	GCA_001399695.1	0.003637	same_species	1
novel_species	GCA_001402945.1	Acidiplasma	Archaea	GCA_001402935.1	0.007250	congeneric	1
as_reported	GCA_001412615.1	Pyrodictium	Archaea	GCA_036323395.1	0.175137	congeneric	1
no_self_strain	GCA_001412615.1	Pyrodictium	Archaea	GCA_036323395.1	0.175137	congeneric	1
novel_species	GCA_001412615.1	Pyrodictium	Archaea	GCA_036323395.1	0.175137	congeneric	1
as_reported	GCA_001418715.1	Thermococcus	Archaea	GCA_900109425.1	0.000228	same_species	1
no_self_strain	GCA_001418715.1	Thermococcus	Archaea	GCA_900109425.1	0.000228	same_species	1
novel_species	GCA_001418715.1	Thermococcus	Archaea	GCA_024707485.1	0.065682	congeneric	1
as_reported	GCA_001462205.1	Haloparvum	Archaea	GCA_055381565.1	0.047464	congeneric	1
no_self_strain	GCA_001462205.1	Haloparvum	Archaea	GCA_055381565.1	0.047464	congeneric	1
novel_species	GCA_001462205.1	Haloparvum	Archaea	GCA_055381565.1	0.047464	congeneric	1
as_reported	GCA_001462395.1	Pyrodictium	Archaea	GCA_055379715.1	0.003055	congeneric	1
no_self_strain	GCA_001462395.1	Pyrodictium	Archaea	GCA_055379715.1	0.003055	congeneric	1
novel_species	GCA_001462395.1	Pyrodictium	Archaea	GCA_055379715.1	0.003055	congeneric	1
as_reported	GCA_001469865.1	Haloferax	Archaea	GCA_009674605.1	0.061096	congeneric	1
no_self_strain	GCA_001469865.1	Haloferax	Archaea	GCA_009674605.1	0.061096	congeneric	1
novel_species	GCA_001469865.1	Haloferax	Archaea	GCA_009674605.1	0.061096	congeneric	1
as_reported	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.050218	congeneric	1
no_self_strain	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.050218	congeneric	1
novel_species	GCA_001469875.2	Haloferax	Archaea	GCA_000336775.1	0.050218	congeneric	1
as_reported	GCA_001469955.1	Haloprofundus	Archaea	GCA_003439925.1	0.114108	congeneric	1
no_self_strain	GCA_001469955.1	Haloprofundus	Archaea	GCA_003439925.1	0.114108	congeneric	1
novel_species	GCA_001469955.1	Haloprofundus	Archaea	GCA_003439925.1	0.114108	congeneric	1
as_reported	GCA_001481685.1	Ignicoccus	Archaea	GCA_025340205.1	0.258493	congeneric	1
no_self_strain	GCA_001481685.1	Ignicoccus	Archaea	GCA_025340205.1	0.258493	congeneric	1
novel_species	GCA_001481685.1	Ignicoccus	Archaea	GCA_025340205.1	0.258493	congeneric	1
as_reported	GCA_001484195.1	Thermococcus	Archaea	GCA_008152015.1	0.031815	congeneric	1
no_self_strain	GCA_001484195.1	Thermococcus	Archaea	GCA_008152015.1	0.031815	congeneric	1
novel_species	GCA_001484195.1	Thermococcus	Archaea	GCA_008152015.1	0.031815	congeneric	1
as_reported	GCA_001488575.1	Halobacterium	Archaea	GCA_021233435.1	0.083130	congeneric	1
no_self_strain	GCA_001488575.1	Halobacterium	Archaea	GCA_021233435.1	0.083130	congeneric	1
novel_species	GCA_001488575.1	Halobacterium	Archaea	GCA_021233435.1	0.083130	congeneric	1
as_reported	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.060691	congeneric	1
no_self_strain	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.060691	congeneric	1
novel_species	GCA_001542905.1	Halorubrum	Archaea	GCA_002252985.1	0.060691	congeneric	1
as_reported	GCA_001571385.1	Methanofollis	Archaea	GCA_019633745.1	0.173336	congeneric	1
no_self_strain	GCA_001571385.1	Methanofollis	Archaea	GCA_019633745.1	0.173336	congeneric	1
novel_species	GCA_001571385.1	Methanofollis	Archaea	GCA_019633745.1	0.173336	congeneric	1
as_reported	GCA_001571405.1	Methanoculleus	Archaea	GCA_900101055.1	0.000156	same_species	1
no_self_strain	GCA_001571405.1	Methanoculleus	Archaea	GCA_900101055.1	0.000156	same_species	1
novel_species	GCA_001571405.1	Methanoculleus	Archaea	GCA_000015825.1	0.149356	congeneric	1
as_reported	GCA_001577775.1	Pyrococcus	Archaea	GCA_002214605.1	0.111429	inter_genus	0
no_self_strain	GCA_001577775.1	Pyrococcus	Archaea	GCA_002214605.1	0.111429	inter_genus	0
novel_species	GCA_001577775.1	Pyrococcus	Archaea	GCA_002214605.1	0.111429	inter_genus	0
as_reported	GCA_001592435.1	Thermococcus	Archaea	GCA_001315905.1	0.003900	same_species	1
no_self_strain	GCA_001592435.1	Thermococcus	Archaea	GCA_001315905.1	0.003900	same_species	1
novel_species	GCA_001592435.1	Thermococcus	Archaea	GCA_000009965.1	0.095656	congeneric	1
as_reported	GCA_001593955.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.128799	congeneric	1
no_self_strain	GCA_001593955.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.128799	congeneric	1
novel_species	GCA_001593955.1	Halalkalicoccus	Archaea	GCA_000196895.1	0.128799	congeneric	1
as_reported	GCA_001602375.1	Methanoculleus	Archaea	GCA_000015825.1	0.064376	congeneric	1
no_self_strain	GCA_001602375.1	Methanoculleus	Archaea	GCA_000015825.1	0.064376	congeneric	1
novel_species	GCA_001602375.1	Methanoculleus	Archaea	GCA_000015825.1	0.064376	congeneric	1
as_reported	GCA_001639265.1	Methanobrevibacter	Archaea	GCA_001639295.1	0.219531	congeneric	1
no_self_strain	GCA_001639265.1	Methanobrevibacter	Archaea	GCA_001639295.1	0.219531	congeneric	1
novel_species	GCA_001639265.1	Methanobrevibacter	Archaea	GCA_001639295.1	0.219531	congeneric	1
as_reported	GCA_001639275.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.201619	congeneric	1
no_self_strain	GCA_001639275.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.201619	congeneric	1
novel_species	GCA_001639275.1	Methanobrevibacter	Archaea	GCA_002252585.1	0.201619	congeneric	1
as_reported	GCA_001639285.1	Methanobrevibacter	Archaea	GCA_002072215.1	0.211692	congeneric	1
no_self_strain	GCA_001639285.1	Methanobrevibacter	Archaea	GCA_002072215.1	0.211692	congeneric	1
novel_species	GCA_001639285.1	Methanobrevibacter	Archaea	GCA_002072215.1	0.211692	congeneric	1
as_reported	GCA_001639295.1	Methanobrevibacter	Archaea	GCA_001639265.1	0.219531	congeneric	1
no_self_strain	GCA_001639295.1	Methanobrevibacter	Archaea	GCA_001639265.1	0.219531	congeneric	1
novel_species	GCA_001639295.1	Methanobrevibacter	Archaea	GCA_001639265.1	0.219531	congeneric	1
as_reported	GCA_001647085.1	Thermococcus	Archaea	GCA_000018365.1	0.091653	congeneric	1
no_self_strain	GCA_001647085.1	Thermococcus	Archaea	GCA_000018365.1	0.091653	congeneric	1
novel_species	GCA_001647085.1	Thermococcus	Archaea	GCA_000018365.1	0.091653	congeneric	1
as_reported	GCA_001748385.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.247037	congeneric	1
no_self_strain	GCA_001748385.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.247037	congeneric	1
novel_species	GCA_001748385.1	Vulcanisaeta	Archaea	GCA_000148385.1	0.247037	congeneric	1
as_reported	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.237820	inter_genus	0
no_self_strain	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.237820	inter_genus	0
novel_species	GCA_001886955.1	Halodesulfurarchaeum	Archaea	GCA_001011115.1	0.237820	inter_genus	0
as_reported	GCA_001888095.1	Methanohalophilus	Archaea	GCA_900177455.1	0.001096	same_strain	1
no_self_strain	GCA_001888095.1	Methanohalophilus	Archaea	GCA_002761295.1	0.001111	same_species	1
novel_species	GCA_001888095.1	Methanohalophilus	Archaea	GCA_004137855.1	0.050480	congeneric	1
as_reported	GCA_001889405.1	Methanohalophilus	Archaea	GCA_003722055.1	0.000010	same_species	1
no_self_strain	GCA_001889405.1	Methanohalophilus	Archaea	GCA_003722055.1	0.000010	same_species	1
novel_species	GCA_001889405.1	Methanohalophilus	Archaea	GCA_001888095.1	0.065856	congeneric	1
as_reported	GCA_001953745.1	Natrinema	Archaea	GCA_031165565.1	0.072932	congeneric	1
no_self_strain	GCA_001953745.1	Natrinema	Archaea	GCA_031165565.1	0.072932	congeneric	1
novel_species	GCA_001953745.1	Natrinema	Archaea	GCA_031165565.1	0.072932	congeneric	1
as_reported	GCA_001971705.1	Natronorubrum	Archaea	GCA_900156445.1	0.000005	same_species	1
no_self_strain	GCA_001971705.1	Natronorubrum	Archaea	GCA_900156445.1	0.000005	same_species	1
novel_species	GCA_001971705.1	Natronorubrum	Archaea	GCA_900108095.1	0.053057	congeneric	1
as_reported	GCA_002072215.1	Methanobrevibacter	Archaea	GCA_001316345.1	0.002952	same_strain	1
no_self_strain	GCA_002072215.1	Methanobrevibacter	Archaea	GCA_001639285.1	0.211692	congeneric	1
novel_species	GCA_002072215.1	Methanobrevibacter	Archaea	GCA_001639285.1	0.211692	congeneric	1
as_reported	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.023316	congeneric	1
no_self_strain	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.023316	congeneric	1
novel_species	GCA_002078355.1	Ferroplasma	Archaea	GCA_000152265.2	0.023316	congeneric	1
as_reported	GCA_002114285.1	Halorubrum	Archaea	GCA_000421805.1	0.000493	same_strain	1
no_self_strain	GCA_002114285.1	Halorubrum	Archaea	GCA_900188075.1	0.013928	same_species	1
novel_species	GCA_002114285.1	Halorubrum	Archaea	GCA_000337335.1	0.088627	congeneric	1
as_reported	GCA_002153915.1	Methanonatronarchaeum	Archaea	GCA_000711905.1	0.353280	inter_genus	0
no_self_strain	GCA_002153915.1	Methanonatronarchaeum	Archaea	GCA_000711905.1	0.353280	inter_genus	0
novel_species	GCA_002153915.1	Methanonatronarchaeum	Archaea	GCA_000711905.1	0.353280	inter_genus	0
as_reported	GCA_002156705.1	Natrarchaeobaculum	Archaea	GCA_000337215.1	0.175506	inter_genus	0
no_self_strain	GCA_002156705.1	Natrarchaeobaculum	Archaea	GCA_000337215.1	0.175506	inter_genus	0
novel_species	GCA_002156705.1	Natrarchaeobaculum	Archaea	GCA_000337215.1	0.175506	inter_genus	0
as_reported	GCA_002177135.1	Natronolimnobius	Archaea	GCA_001316185.1	0.001012	same_species	1
no_self_strain	GCA_002177135.1	Natronolimnobius	Archaea	GCA_001316185.1	0.001012	same_species	1
novel_species	GCA_002177135.1	Natronolimnobius	Archaea	GCA_000217715.1	0.189679	inter_genus	0
as_reported	GCA_002214365.1	Thermococcus	Archaea	GCA_001315845.1	0.006399	same_strain	1
no_self_strain	GCA_002214365.1	Thermococcus	Archaea	GCA_002214565.1	0.161822	congeneric	1
novel_species	GCA_002214365.1	Thermococcus	Archaea	GCA_002214565.1	0.161822	congeneric	1
as_reported	GCA_002214385.1	Thermococcus	Archaea	GCA_002214485.1	0.116659	congeneric	1
no_self_strain	GCA_002214385.1	Thermococcus	Archaea	GCA_002214485.1	0.116659	congeneric	1
novel_species	GCA_002214385.1	Thermococcus	Archaea	GCA_002214485.1	0.116659	congeneric	1
as_reported	GCA_002214465.1	Thermococcus	Archaea	GCA_000265525.1	0.094438	congeneric	1
no_self_strain	GCA_002214465.1	Thermococcus	Archaea	GCA_000265525.1	0.094438	congeneric	1
novel_species	GCA_002214465.1	Thermococcus	Archaea	GCA_000265525.1	0.094438	congeneric	1
as_reported	GCA_002214485.1	Thermococcus	Archaea	GCA_002214385.1	0.116659	congeneric	1
no_self_strain	GCA_002214485.1	Thermococcus	Archaea	GCA_002214385.1	0.116659	congeneric	1
novel_species	GCA_002214485.1	Thermococcus	Archaea	GCA_002214385.1	0.116659	congeneric	1
as_reported	GCA_002214505.1	Thermococcus	Archaea	GCA_001484195.1	0.145727	congeneric	1
no_self_strain	GCA_002214505.1	Thermococcus	Archaea	GCA_001484195.1	0.145727	congeneric	1
novel_species	GCA_002214505.1	Thermococcus	Archaea	GCA_001484195.1	0.145727	congeneric	1
as_reported	GCA_002214545.1	Thermococcus	Archaea	GCA_900109425.1	0.000052	same_species	1
no_self_strain	GCA_002214545.1	Thermococcus	Archaea	GCA_900109425.1	0.000052	same_species	1
novel_species	GCA_002214545.1	Thermococcus	Archaea	GCA_024707485.1	0.065624	congeneric	1
as_reported	GCA_002214565.1	Thermococcus	Archaea	GCA_008152015.1	0.113634	congeneric	1
no_self_strain	GCA_002214565.1	Thermococcus	Archaea	GCA_008152015.1	0.113634	congeneric	1
novel_species	GCA_002214565.1	Thermococcus	Archaea	GCA_008152015.1	0.113634	congeneric	1
as_reported	GCA_002214585.1	Thermococcus	Archaea	GCA_002214505.1	0.153528	congeneric	1
no_self_strain	GCA_002214585.1	Thermococcus	Archaea	GCA_002214505.1	0.153528	congeneric	1
novel_species	GCA_002214585.1	Thermococcus	Archaea	GCA_002214505.1	0.153528	congeneric	1
as_reported	GCA_002214605.1	Thermococcus	Archaea	GCA_001577775.1	0.111429	inter_genus	0
no_self_strain	GCA_002214605.1	Thermococcus	Archaea	GCA_001577775.1	0.111429	inter_genus	0
novel_species	GCA_002214605.1	Thermococcus	Archaea	GCA_001577775.1	0.111429	inter_genus	0
as_reported	GCA_002243045.1	Methanolobus	Archaea	GCA_031312535.1	0.165251	congeneric	1
no_self_strain	GCA_002243045.1	Methanolobus	Archaea	GCA_031312535.1	0.165251	congeneric	1
novel_species	GCA_002243045.1	Methanolobus	Archaea	GCA_031312535.1	0.165251	congeneric	1
as_reported	GCA_002252585.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.053609	congeneric	1
no_self_strain	GCA_002252585.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.053609	congeneric	1
novel_species	GCA_002252585.1	Methanobrevibacter	Archaea	GCA_000016525.1	0.053609	congeneric	1
as_reported	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.060691	congeneric	1
no_self_strain	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.060691	congeneric	1
novel_species	GCA_002252985.1	Halorubrum	Archaea	GCA_001542905.1	0.060691	congeneric	1
as_reported	GCA_002286985.1	Halorubrum	Archaea	GCA_004114995.1	0.084330	congeneric	1
no_self_strain	GCA_002286985.1	Halorubrum	Archaea	GCA_004114995.1	0.084330	congeneric	1
novel_species	GCA_002286985.1	Halorubrum	Archaea	GCA_004114995.1	0.084330	congeneric	1
as_reported	GCA_002287175.1	Methanobacterium	Archaea	GCA_027110455.1	0.059696	congeneric	1
no_self_strain	GCA_002287175.1	Methanobacterium	Archaea	GCA_027110455.1	0.059696	congeneric	1
novel_species	GCA_002287175.1	Methanobacterium	Archaea	GCA_027110455.1	0.059696	congeneric	1
as_reported	GCA_002287195.1	Methanosphaera	Archaea	GCA_003149675.1	0.000944	same_species	1
no_self_strain	GCA_002287195.1	Methanosphaera	Archaea	GCA_003149675.1	0.000944	same_species	1
novel_species	GCA_002287195.1	Methanosphaera	Archaea	GCA_000012545.1	0.206387	congeneric	1
as_reported	GCA_002287215.1	Methanocorpusculum	Archaea	GCA_000430905.1	0.013879	congeneric	1
no_self_strain	GCA_002287215.1	Methanocorpusculum	Archaea	GCA_000430905.1	0.013879	congeneric	1
novel_species	GCA_002287215.1	Methanocorpusculum	Archaea	GCA_000430905.1	0.013879	congeneric	1
as_reported	GCA_002287235.1	Methanosarcina	Archaea	GCA_000969905.1	0.120236	congeneric	1
no_self_strain	GCA_002287235.1	Methanosarcina	Archaea	GCA_000969905.1	0.120236	congeneric	1
novel_species	GCA_002287235.1	Methanosarcina	Archaea	GCA_000969905.1	0.120236	congeneric	1
as_reported	GCA_002379115.1	Halorubrum	Archaea	GCA_900188075.1	0.000388	same_species	1
no_self_strain	GCA_002379115.1	Halorubrum	Archaea	GCA_900188075.1	0.000388	same_species	1
novel_species	GCA_002379115.1	Halorubrum	Archaea	GCA_000337335.1	0.089416	congeneric	1
as_reported	GCA_002494345.1	Natrinema	Archaea	GCA_017352095.1	0.045274	congeneric	1
no_self_strain	GCA_002494345.1	Natrinema	Archaea	GCA_017352095.1	0.045274	congeneric	1
novel_species	GCA_002494345.1	Natrinema	Archaea	GCA_017352095.1	0.045274	congeneric	1
as_reported	GCA_002572525.1	Natrinema	Archaea	GCA_028618695.1	0.087598	congeneric	1
no_self_strain	GCA_002572525.1	Natrinema	Archaea	GCA_028618695.1	0.087598	congeneric	1
novel_species	GCA_002572525.1	Natrinema	Archaea	GCA_028618695.1	0.087598	congeneric	1
as_reported	GCA_002727125.1	Halorubrum	Archaea	GCA_002286985.1	0.094438	congeneric	1
no_self_strain	GCA_002727125.1	Halorubrum	Archaea	GCA_002286985.1	0.094438	congeneric	1
novel_species	GCA_002727125.1	Halorubrum	Archaea	GCA_002286985.1	0.094438	congeneric	1
as_reported	GCA_002761295.1	Methanohalophilus	Archaea	GCA_900177455.1	0.000029	same_species	1
no_self_strain	GCA_002761295.1	Methanohalophilus	Archaea	GCA_900177455.1	0.000029	same_species	1
novel_species	GCA_002761295.1	Methanohalophilus	Archaea	GCA_004137855.1	0.050688	congeneric	1
as_reported	GCA_002788215.1	Halohasta	Archaea	GCA_900109065.1	0.000136	same_species	1
no_self_strain	GCA_002788215.1	Halohasta	Archaea	GCA_900109065.1	0.000136	same_species	1
novel_species	GCA_002788215.1	Halohasta	Archaea	GCA_042677985.1	0.150633	congeneric	1
as_reported	GCA_002813695.1	Methanobacterium	Archaea	GCA_029848115.1	0.172635	congeneric	1
no_self_strain	GCA_002813695.1	Methanobacterium	Archaea	GCA_029848115.1	0.172635	congeneric	1
novel_species	GCA_002813695.1	Methanobacterium	Archaea	GCA_029848115.1	0.172635	congeneric	1
